user_id,title,text,Genre,show_id,created
1239040329065451520,Still,@Thermoxin turn it off and turn it back on,Horror,80999985,2020-12-17 08:19:54
1239040329065451520,Still,@corporatecake @ExistentialEnso to the knees) and leans against the vertical back (usually high and wide enough to… https://t.co/P8ICQdG7V0,Horror,80999985,2020-12-17 08:19:54
1239040329065451520,Still,"@corporatecake @ExistentialEnso One of the basic pieces of furniture, a chair is a type of seat. Its primary featur… https://t.co/oMJiam46gZ",Horror,80999985,2020-12-17 08:19:54
1239040329065451520,Still,Still don't get why the kidney needs to go back into your body if you're scalping kidneys and can survive with 1. https://t.co/u4lWaBUHGA,Horror,80999985,2020-12-17 08:19:54
1269011998819393537,TomorrowwithYou,Tomorrow is my birthday but today let’s reminisce on people who I used to love who no longer love me.,Romance,81167029,2020-12-18 16:18:54
1269011998819393537,TomorrowNeverDies,Tomorrow is my birthday but today let’s reminisce on people who I used to love who no longer love me.,Action,17016471,2020-12-18 16:18:54
1705343215,Love,I love Twitter lmaooo you can take everything else social media wise an I'd still be good right here with the people around me lmaooo....,Romance,81033200,2020-12-18 16:23:29
18397519,Still,I still work everyday with a dream that we can live in a world where Everybody Eats! That food won’t go to waste as… https://t.co/pFhLsOgxQH,Horror,80999985,2020-12-18 15:23:54
3051645583,TomorrowwithYou,Tomorrow: Saturday at Carrollwood Day - Varsity Boys Basketball 1:00 pm (no JV). https://t.co/mLxP3HSjfM,Romance,81167029,2020-12-18 16:30:28
3051645583,TomorrowNeverDies,Tomorrow: Saturday at Carrollwood Day - Varsity Boys Basketball 1:00 pm (no JV). https://t.co/mLxP3HSjfM,Action,17016471,2020-12-18 16:30:28
34076609,Happy,I’m so happy The Parker’s on Netflix😂,Action,80177346,2020-10-04 01:33:51
768649650,Happy,Happy 6 years ❤️❤️❤️❤️ https://t.co/vC0i1En7Yp,Action,80177346,2020-12-18 15:47:50
802353711573909504,Chelsea,Chelsea fans really celebrating their U23s winning ours but don't realise they have 6 players over 27 years old pla… https://t.co/JWEFCBpxJW,Comedy,80049872,2020-12-18 13:56:37
920993699613483008,StartingOverAgain,"STARTING TOMORROW ❗❗❗
NO SWAB TEST/ANTIGEN TEST RESULT, NO ENTRY. 🚫",Romance,81010865,2020-12-18 11:28:55
1006584664365117440,TheGreatRaid,@TheGreatDunbar @TeddyVallee Our defense budget is larger than the next 8 to 10 countries spending combined. As a p… https://t.co/vkbZierzCF,Action,60033312,2020-12-18 11:35:02
1006584664365117440,TheGreatGambler,@TheGreatDunbar @TeddyVallee Our defense budget is larger than the next 8 to 10 countries spending combined. As a p… https://t.co/vkbZierzCF,Action,81213898,2020-12-18 11:35:02
1006584664365117440,TheGreatBattle,@TheGreatDunbar @TeddyVallee Our defense budget is larger than the next 8 to 10 countries spending combined. As a p… https://t.co/vkbZierzCF,Action,81031306,2020-12-18 11:35:02
1006584664365117440,TheGreatMagician,@TheGreatDunbar @TeddyVallee Our defense budget is larger than the next 8 to 10 countries spending combined. As a p… https://t.co/vkbZierzCF,Action,70242536,2020-12-18 11:35:02
1124709147600142336,TheDevilInside,#thedevilwithin 6 years ago this damn game arrived 🖤❤️🖤❤️🖤❤️🖤. https://t.co/Y6ylM8DgX1,Horror,70215455,2020-10-14 19:09:30
1184473495994015745,Don,The Devil's Rejects 😈is a #horror #movie Directed by @RobZombie about 3 psychopaths who terrorise those they come a… https://t.co/JycxAaZ8A1,Action,20255837,2020-10-12 12:44:25
1184473495994015745,Don,"I don't get scared from jump scares very often, but one #film that petrified me at the cinema was The Conjuring 2!… https://t.co/PTY0uZgK33",Action,20255837,2020-10-12 12:44:25
1184473495994015745,Don,"Ever wondered why we enjoy watching #horror #movies so much? 😱🎥🔪Here is why!

https://t.co/sNY3MOkrl2… https://t.co/Ue7bV1b2RN",Action,20255837,2020-10-12 12:44:25
1213018207922995201,ChristmasWithAView,@doubledeadgirl I don't watch Christmas movies but my fav as a kid I watched every Christmas eve was the polar expr… https://t.co/413tym8yPF,Romance,80224055,2020-11-29 23:37:23
15414152,AmericanHeist,"My work was ephemeral before

that became a thing to the 

American imagination with Snapchat.

For them to see me… https://t.co/8JHYjIulGD",Action,80017261,2020-12-17 18:56:19
15414152,AmericanHeist,"Apparently there’s a new article 

saying Dr. Biden’s thesis is garbage?

Lol, eye haven’t read it nor is it

neces… https://t.co/WBhKDVl7ih",Action,80017261,2020-12-17 18:56:19
173269040,Remember,"Remember when you just made a plan and met people places in good faith??

No way of contacting to find out ETA, whe… https://t.co/8Czbr6qqBJ",Action,80022605,2020-12-18 16:51:14
22790238,ChristmasWithAView,Christmas Chronicles 2 is just the plot of Black Panther but with a thick Christmas veneer.,Romance,80224055,2020-11-30 00:42:34
2791377637,Happy,Happy Holden Day One #Bathurst1000 @scottpye19 @chazmozzie @BryceFullwood @GarthTander @craiglowndes888… https://t.co/YGIkwOAsin,Action,80177346,2020-10-14 21:11:20
2791377637,Happy,Happy Holden Day One #Bathurst1000 @scottpye19 @chazmozzie @BryceFullwood @GarthTander @craiglowndes888… https://t.co/YGIkwOAsin,Action,80177346,2020-10-14 21:14:19
2791377637,Happy,Happy Day One #Bathurst1000 @MetalGrate @FakeTimSchenken @DamienBryan79 @jason_wroe @mossy_pj @demongrrl51 @allsportsfan24,Action,80177346,2020-10-14 21:11:20
2791377637,Happy,Happy Day One #Bathurst1000 @MetalGrate @FakeTimSchenken @DamienBryan79 @jason_wroe @mossy_pj @demongrrl51 @allsportsfan24,Action,80177346,2020-10-14 21:14:19
4422358573,Love,I love Dave Chappelle. But he clearly does not want me to see his live shows.,Romance,81033200,2020-12-03 23:24:16
817474947064991745,After,after 6 years of having ocd finally getting therapy next month ✌,Romance,80244311,2020-10-14 20:17:33
839092147,Love,I love how Disney+ changed the Black Panther opening to honor Chadwick. I teared up 💙😭,Romance,81033200,2020-12-01 05:26:50
968877004073431045,Love,It’s been a long 6 years coaching a lot of these seniors going to miss them!!!! Love you guys! @EvequeTyson… https://t.co/7F38yqRbCo,Romance,81033200,2020-11-28 04:38:38
984921007612887040,Love,"I love Dave Chappelle. I think, in a lot of ways, he is America's conscience right now. But, he's wrong here. He si… https://t.co/LlGq3qAufw",Romance,81033200,2020-11-28 18:59:44
984921007612887040,Love,"Signing contracts means things. Sometimes, those contracts are one sided, that is why you should always have an att… https://t.co/NvsAFTDW0y",Romance,81033200,2020-11-28 18:59:44
1011829252306726914,TomorrowwithYou,"Tomorrow is my birthday, Please are you coming?

Mepawoky3w saa pono life no megyae 🏃🏾",Romance,81167029,2020-12-18 15:28:24
1011829252306726914,TomorrowNeverDies,"Tomorrow is my birthday, Please are you coming?

Mepawoky3w saa pono life no megyae 🏃🏾",Action,17016471,2020-12-18 15:28:24
1254544634379792384,GoodMorningCall,"goodmorning, have a nice day ahead. incase no one greeted u :'))",Romance,80092878,2020-11-30 00:43:55
1407022188,Don,I don't think anyone would get away with the things Dave Chappelle says.,Action,20255837,2020-12-06 06:04:46
1407022188,Don,"You know that she knows that you bought the shirt and shoes you're wearing 6 years ago pa balo ya new. 
Seems her l… https://t.co/zxqO7KbuNk",Action,20255837,2020-12-06 06:04:46
172147726,Don,I don’t want to go through hell and back to get the love I truly deserve. Get it right or get left,Action,20255837,2020-12-18 05:20:23
20698002,DaveChappelle,Dave Chappelle - UNFORGIVEN https://t.co/i3X2thCijC - Powerful Chappelle. #DaveChappelle,Comedy,80171965,2020-12-03 17:03:00
20698002,DaveChappelle,Dave Chappelle - UNFORGIVEN https://t.co/i3X2thCijC - Powerful Chappelle. #DaveChappelle,Comedy,80171965,2020-12-06 03:41:00
20698002,DaveChappelle,Dave Chappelle - UNFORGIVEN https://t.co/i3X2thCijC - Powerful Chappelle. #DaveChappelle,Comedy,80171965,2020-12-03 17:03:00
20698002,DaveChappelle,Dave Chappelle - UNFORGIVEN https://t.co/i3X2thCijC - Powerful Chappelle. #DaveChappelle,Comedy,80171965,2020-12-06 03:41:00
28725251,AmericanHeist,"I'm finally watching American Horror Story (the Netflix series, not the #AmyConeyBarrett confirmation hearing). https://t.co/P0Sh9C7so3",Action,80017261,2020-10-12 20:27:06
425430984,Don,Don’t stream Chappelle Show until Dave gets that check,Action,20255837,2020-12-01 17:13:40
447709087,ChristmasWithAView,My back door neighbors constantly go outside and yell at each other and I just want to blast Christmas music to make them shut the hell up.,Romance,80224055,2020-11-29 21:37:15
63888199,TomorrowwithYou,Tomorrow night is the big game.  @GatorsFB better have truly prepared for bama. They are no LSU.  Saban has a plan… https://t.co/zUShsqPgkr,Romance,81167029,2020-12-18 11:49:33
63888199,TomorrowNeverDies,Tomorrow night is the big game.  @GatorsFB better have truly prepared for bama. They are no LSU.  Saban has a plan… https://t.co/zUShsqPgkr,Action,17016471,2020-12-18 11:49:33
1085899827655966721,TomorrowwithYou,Tomorrow never reach food menu just dey falll...... Even Party no do passs😂❤️❤️❤️❤️😭well done Guys God blesss you all immensely #EndSWAT,Romance,81167029,2020-10-14 21:02:05
1085899827655966721,TomorrowNeverDies,Tomorrow never reach food menu just dey falll...... Even Party no do passs😂❤️❤️❤️❤️😭well done Guys God blesss you all immensely #EndSWAT,Action,17016471,2020-10-14 21:02:05
1113310025483735044,Happy,Happy birthday to my ultimate idol Brad Pitt😍🥳🎂 and who I sincerely hope to meet one day! No matter what’s happing… https://t.co/RjnLqlrX9P,Action,80177346,2020-12-18 18:30:42
1197064773676011525,DaveChappelle,#DaveChappelle randomly crashing the #DonnellRawlings episode of the #JoeRoganExperience is the most Dave Chappelle… https://t.co/fnwjAG1x1f,Comedy,80171965,2020-12-05 18:34:15
1206985184765251585,Don,"We don't need ghosts in horror movies, science is enough. Watch Chernobyl on Netflix.",Action,20255837,2020-10-11 05:31:27
1230206689338589184,Don,Don’t cry mikey all your moonwalkers are here for you #sadmikey @michaeljackson  #upset https://t.co/MRfGmhcB2P,Action,20255837,2020-11-22 22:21:41
1230206689338589184,Don,@haze2003purple @MJFanGirlBLOG @MirandaRene17 @mjbuzz317 @TheROCFiles And it has a really strong meaning behind the… https://t.co/XkPvlc570r,Action,20255837,2020-11-22 22:21:41
1291795824595349509,Don,"don't mind me bringing back salem, revamped to hell. jfc do i hate what i did with him—

a good 90% of him is gonna… https://t.co/k22T0a3dLO",Action,20255837,2020-10-14 11:18:13
170432778,SinisterCircle,"Kolla in ”The Call” på Netflix

Here are a whole bunch of twists.
Really enjoyable.

#TheCall #Horror #SouthKorea… https://t.co/LGwpvy33eW",Horror,81043753,2020-10-13 02:55:04
170432778,Sinister2,"Kolla in ”The Call” på Netflix

Here are a whole bunch of twists.
Really enjoyable.

#TheCall #Horror #SouthKorea… https://t.co/LGwpvy33eW",Horror,80043834,2020-10-13 02:55:04
170432778,SinisterCircle,"Kolla in ”Sinister” på Netflix

I cant sleep so i’ll watch something soothing.  😈

#Sinister #Horror… https://t.co/mBypfHIlJE",Horror,81043753,2020-10-13 02:55:04
170432778,Sinister2,"Kolla in ”Sinister” på Netflix

I cant sleep so i’ll watch something soothing.  😈

#Sinister #Horror… https://t.co/mBypfHIlJE",Horror,80043834,2020-10-13 02:55:04
2272676851,After,"After covid resolves, offline store will be in a good condition. Sebab people are keeping their money to spend. The… https://t.co/QtddFlrpxh",Romance,80244311,2020-11-30 03:19:51
23765065,Remember,Remember: No matter how good a job you're doing with it or how hard your working at it some people aint gonna like… https://t.co/LuT7RlJAnQ,Action,80022605,2020-12-02 03:52:48
34296240,Don,"""6 months of focus and hard work can put you 5 years ahead in life. Don't underestimate the power of consistency and desire.""",Action,20255837,2020-11-28 02:00:13
39473988,Still,We'll still be carolling around the Christmas Tree tomorrow! Sadly @FoxAndDuckHerts can't provide food/drink due to… https://t.co/1QyUNxUT12,Horror,80999985,2020-12-18 10:22:10
39473988,ChristmasWithAView,We'll still be carolling around the Christmas Tree tomorrow! Sadly @FoxAndDuckHerts can't provide food/drink due to… https://t.co/1QyUNxUT12,Romance,80224055,2020-12-18 10:22:10
4481899820,Don,"I don't need your honesty
It's already in your eyes
And I'm sure my eyes, they speak for me
No one knows me like yo… https://t.co/hRjB574hV2",Action,20255837,2020-12-02 01:16:45
4921723631,Remember,i remember when they put this on that one black panther scene lmaoo https://t.co/p864EBhV6X,Action,80022605,2020-12-18 10:43:22
50543214,Love,I love watching a judge with 20+ years of law experience shred and answer questions formed by senators with maybe 4… https://t.co/SOqeqTqNz7,Romance,81033200,2020-10-14 21:18:17
810037231557758976,TomorrowwithYou,No tomorrow's dec 4 https://t.co/SORHXxLuSd,Romance,81167029,2020-12-02 01:54:24
810037231557758976,TomorrowNeverDies,No tomorrow's dec 4 https://t.co/SORHXxLuSd,Action,17016471,2020-12-02 01:54:24
868954400575725568,After,"After 11 in a half hours of streaming in one day, I'm finally like Kaitlin.",Romance,80244311,2020-12-18 18:25:56
884543074575294464,Happy,happy birthday to one of the most inspiring people I've met on my short journey. Someone with the strongest ethical… https://t.co/dY22DLcZOa,Action,80177346,2020-12-02 02:37:36
924338817959710720,TomorrowwithYou,"Tomorrow is never promised. Not know what was really happening, being locked in a freezer for 30 minutes really hit… https://t.co/7NPztt7sQZ",Romance,81167029,2020-11-28 04:07:26
924338817959710720,TomorrowNeverDies,"Tomorrow is never promised. Not know what was really happening, being locked in a freezer for 30 minutes really hit… https://t.co/7NPztt7sQZ",Action,17016471,2020-11-28 04:07:26
966498684153163776,AmericanHeist,"I have one blessed day off this worthless awful app, away from this horrid American space, I come back, and Joseph… https://t.co/OLayTyrzU8",Action,80017261,2020-11-30 01:06:18
1083120710581669893,TomorrowwithYou,"So tomorrow I'll be on the mike @festival_poetry on a men matter.
I'll be shaking a table I hope no other lady can… https://t.co/TNQRKtVPpK",Romance,81167029,2020-12-18 09:58:45
1083120710581669893,TomorrowNeverDies,"So tomorrow I'll be on the mike @festival_poetry on a men matter.
I'll be shaking a table I hope no other lady can… https://t.co/TNQRKtVPpK",Action,17016471,2020-12-18 09:58:45
1137435563626250243,Don,Go. Don’t go. Then I’ll go first. I can’t go. Miss you.Miss me? Please say ‘see you tomorrow’.See you tomorrow. Ple… https://t.co/ots1SwIN4N,Action,20255837,2020-12-18 11:09:37
1143472157961412610,Don,don’t tell me they weren’t 😭 i remember this day like nothing. armyluv literally in the bio and everything. and say… https://t.co/W42CQKV0vU,Action,20255837,2020-12-18 18:33:21
1157817251090903040,TheBachelor,Gotta get up at 4am tomorrow for work so no wine during tonight’s #TheBachelorette https://t.co/5hYeN8Pajn,Romance,80202859,2020-12-02 01:03:13
1279499713,After,"After watching Curb, I would say that Larry carried a lot more weight than Jerry on Seinfeld, how many eps of Curb… https://t.co/S0jvNUdpgq",Romance,80244311,2020-11-21 22:43:06
1312049544532652033,Veronica,"3 suspenseful and horror movies recommended on @netflix 
DEVIL
ELI
SINISTER PART 1 and 2
#suspense 
#horror",Horror,80109295,2020-11-25 04:00:39
1312049544532652033,Veronica,"2 horror movies I will recommend on @netflix 
VERONICA
OCULUS",Horror,80109295,2020-11-25 04:00:39
1312049544532652033,Veronica,"A movie that I really enjoyed watching yesterday on @netflix was #Bulbbul
#horror",Horror,80109295,2020-11-25 04:00:39
1312049544532652033,Veronica,https://t.co/6llbi59LnC please watch and subscribe #Netflix #comedy,Horror,80109295,2020-11-25 04:00:39
1316048288341282818,Remember,"i remember it was back in like october and one day i just thought ""wait... why DO people take fictional ships so se… https://t.co/V3sURwSVq5",Action,80022605,2020-12-02 02:49:24
1327683978472673281,TomorrowwithYou,"Tomorrow November 30th marks one month to the day QUAWAN went missing and we notified the police. They ignored us,… https://t.co/mqFcQ9ePEp",Romance,81167029,2020-11-30 00:35:05
1327683978472673281,TomorrowNeverDies,"Tomorrow November 30th marks one month to the day QUAWAN went missing and we notified the police. They ignored us,… https://t.co/mqFcQ9ePEp",Action,17016471,2020-11-30 00:35:05
1333527560743948294,Don,We don’t believe them anymore! “We the People“ have gotten very good at spotting Fake News. https://t.co/ClYVlq59Rn,Action,20255837,2020-12-02 03:52:38
1337318689993986048,Don,"Don't even forget it. But ladies, you must understand that is fucking confusing. It just is. Now that would be like… https://t.co/au7om54n7z",Action,20255837,2020-12-11 13:26:42
17725498,Don,"I don’t especially agree with the author’s presentation of the Black Panther’s organizing and their impact, but I u… https://t.co/a7iCKWBb6a",Action,20255837,2020-12-17 05:42:09
2316214452,TheHauntingofMollyHartley,The biggest flaw with #TheHauntingofBlyManor was the marketing. Netflix marketed it as a Horror show and it's not.… https://t.co/QBPkqTMdbb,Horror,70105130,2020-10-14 22:50:10
2463840668,Love,"I'm in love with an angel, heaven forbid
Made me a believer with the touch of her skin
I'd go to hell and back with… https://t.co/u8Tcx8oiin",Romance,81033200,2020-10-14 13:09:36
250085643,Laddaland,"Laddaland. Thai horror, Netflix. I dare you. ;) @BengineeringTV in particular ...",Horror,70241607,2020-11-22 01:04:20
2645539805,Happy,"Happy 5 years. Please steam https://t.co/1gCRXLaqIA 
1. Back To Sleep 2. Liquor 3. Make Love 4. Fine By Me 5. Disco… https://t.co/kC0jdcVUmN",Action,80177346,2020-12-18 16:48:06
2682146265,Delirium,"@djeeed Delirium is on Netflix and it was fantastic! Russian Doll, Ozark, The Boys, Twilight Zone, The Haunting of… https://t.co/IU4qM6Hzvu",Horror,80082969,2020-10-12 01:12:06
28267266,Love,"I love how we're all supposed to sit back and let the GOP and Tavern League gleefully murder Wisconsinites, but we… https://t.co/FIxrPenLK2",Romance,81033200,2020-10-14 20:50:22
445714065,Love,"I love Bill Burr but Dave Chappelle said the something similar a few years ago “Cmon white women, you were in on th… https://t.co/dNWoEk9uK0",Romance,81033200,2020-10-12 11:09:21
49459580,Don,"I know this will scare the hell out of people but it's good to watch. Don't turn and run, don't try to get a rock u… https://t.co/ZozQZ46h9s",Action,20255837,2020-10-13 17:36:34
578637443,Don,"“Don’t go around judging people when you don’t even measure up to your own criteria.”

#quote 

Have a good week everyone.",Action,20255837,2020-11-30 02:44:06
587926088,TomorrowwithYou,No tomorrow and finally rich https://t.co/B7MXvU3jvb,Romance,81167029,2020-12-18 17:53:58
587926088,TomorrowNeverDies,No tomorrow and finally rich https://t.co/B7MXvU3jvb,Action,17016471,2020-12-18 17:53:58
90543966,Love,"I love listening to Dave Chappelle talk, I don't even need him to be funny.",Romance,81033200,2020-12-02 04:16:06
921382493475037185,Don,@zevonfan Don’t be so hard on yourself! You’re battling a chronic illness!! Managing ones mental health can be a st… https://t.co/toQscS1xWO,Action,20255837,2020-11-30 01:02:41
1010381715418705921,ChristmasWithAView,Christmas cake making day tomorrow.  Had no brandy in the house so the fruits been soaking for a week in Butterscot… https://t.co/W5i81oY9Jv,Romance,80224055,2020-11-28 05:43:21
1064121833862062081,Remember,remember when i say i'll be back tomorrow? yeah no 😀,Action,80022605,2020-12-18 13:50:48
1064121833862062081,Remember,"thinking about how lion king, thor ragnarok and black panther have the same storyline. a prince who would become ki… https://t.co/b7ua9nAsxq",Action,80022605,2020-12-18 13:50:48
1129118637904846848,AmericanHeist,"50% of Americans don't have reliable access to high-speed internet. In this new landscape, where we all lean on the… https://t.co/c2UHEK5g4m",Action,80017261,2020-10-14 15:43:58
1179968403664183296,Still,I still got like 6 years of doing what I want.,Horror,80999985,2020-11-28 01:55:49
1219849705519079424,AmericanHeist,@AmericanMystic There are some good documentaries out there that will help you move away from meat. I never looked… https://t.co/lTYXVSGfkN,Action,80017261,2020-12-01 01:36:08
1219849705519079424,AmericanHorrorStory,@AmericanMystic There are some good documentaries out there that will help you move away from meat. I never looked… https://t.co/lTYXVSGfkN,Horror,70210884,2020-12-01 01:36:08
1300777094461362177,Happy,"Happy That, Sohel is at Top Position In Official Votings 👍
Don't Get Relaxed Just Focus This One Day!  

2h to go k… https://t.co/6xngt7fjGA",Action,80177346,2020-12-18 16:02:33
1331321228481556481,Happy,"I am happy to announce the opening of Illumination Virtual Solutions! With a wide amount of services, we can make s… https://t.co/qvuuH6i94m",Action,80177346,2020-11-28 03:41:01
139826595,Don,If they make Daniel Kaluuya’s character the new Black Panther I will be SICK 😂😂👎🏽,Action,20255837,2020-12-17 02:46:42
139826595,Don,Don’t make Daniel Kaluuya’s character Black Panther and don’t let Shuri stay in the role for too long 🤷🏽‍♂️ and M’B… https://t.co/1mq3JfbX6T,Action,20255837,2020-12-17 02:46:42
139826595,Don,I hope they introduce a new character as Black Panther since they’re not recasting T’Challa,Action,20255837,2020-12-17 02:46:42
149010312,AmericanHeist,"@senatemajldr We need #largestimuluschecks  #forgiven #rent or #mortgage #payments, Or #Americans will become one o… https://t.co/0nem8lzcFB",Action,80017261,2020-12-18 17:50:55
2413989343,TheHauntingofMollyHartley,"#thehauntingofhillhouse 💥&gt;&gt;&gt;
#TheHauntingofBlyManor 👎
Romance drama with forcebly included fantasy horror element
F… https://t.co/3DdJs04s0n",Horror,70105130,2020-10-11 14:34:05
2413989343,TheHauntingofMollyHartley,"#thehauntingofhillhouse 💥&gt;&gt;&gt;
#TheHauntingofBlyManor 👎
Romance drama with forcebly included fantasy horror element
F… https://t.co/3DdJs04s0n",Horror,70105130,2020-10-11 14:34:05
2413989343,TheHauntingofMollyHartley,"@itsmeGAK Horror ghost story...Just started
The haunting of hill house 
Next chapter from netflix
The haunting of h… https://t.co/fjogq9UiS6",Horror,70105130,2020-10-11 14:34:05
2413989343,TheHauntingofMollyHartley,"@itsmeGAK Horror ghost story...Just started
The haunting of hill house 
Next chapter from netflix
The haunting of h… https://t.co/fjogq9UiS6",Horror,70105130,2020-10-11 14:34:05
27874367,Boom,"@snarkgrapefruit I'll be real right here though, I cut ties like BOOM! So I'm basing that on whatever they looked l… https://t.co/AjCE0fp4pQ",Action,60036746,2020-11-28 04:32:07
363803273,After,"'I am what they call a man of his word. If I say I'm cuming,I'm cuming' Dave Chappelle is the funniest man in the world rn. Lol",Romance,80244311,2020-12-02 04:26:03
363803273,After,After watching the Unforgiven video I really felt sorry for Dave Chappelle. The audience gave a few laughs but all… https://t.co/LEj8A1dJkD,Romance,80244311,2020-12-02 04:26:03
373566752,Remember,"Remembering Altheia Jones-LeCointe, the UK’s forgotten civil rights activist via @stylistmagazine https://t.co/KkThD1D4nJ",Action,80022605,2020-11-30 02:41:51
458070107,BillBurrLetItGo,@billburr @nbcsnl @thirdmanrecords Pretty funny. Glad SNL had the spine to let a comedian tell jokes. You and Dave… https://t.co/oT08QHbZJz,Comedy,70174733,2020-10-11 18:34:09
58077026,Love,I love people getting triggered about joe rogan😂😂,Romance,81033200,2020-12-04 02:10:57
722234826145681408,ExecutiveDecision,"@ryanthebowman Executive: Hey Matt, so glad we got you on to play the Grinch

Matthew Morrison: me too! All I've wa… https://t.co/HEtXVACiS3",Action,485218,2020-12-16 21:31:21
779616014,Love,I love Dave Chappelle’s joke on gun control: To have the black community all go out and buy guns to help get them f… https://t.co/JoZ5eLAssS,Romance,81033200,2020-10-09 17:20:02
838441947480080384,After,After a couple weirdly bingey days I added a bunch more words on the NaNoWriMo project. But that's it. Nothing will… https://t.co/rMpYiiCBPZ,Romance,80244311,2020-11-30 00:16:39
1048188017914068992,GoodMorningCall,hi goodmorning cuties i hope you all have a good day!!! pls remember to eat something even if it’s something small… https://t.co/0XqpctALnx,Romance,80092878,2020-12-18 18:23:13
1090570087910858752,SomethingintheRain,@raghadalomari31 I buried the first love of my life when I was 22. Something broke inside me that day. It took me 6… https://t.co/Y5pdj1yt81,Romance,80990935,2020-12-02 00:37:46
1156366611781160960,TheBachelor,Everyone is talking about Jojo taking over for Chris one day but I’ve always wanted it to be Wells #TheBachelorette,Romance,80202859,2020-12-02 02:49:02
1274648690423214081,Arrow,“and you’re both really good people and if you dont wake-“ [ARROW) “...up” https://t.co/mfTV7Jz9Il,Action,70242081,2020-11-30 04:03:21
1284866774253502465,TheHauntingofMollyHartley,"The haunting of bly manor series review
https://t.co/KPTWuChgZW
.
.
#TheHauntingofBlyManor #Netflix… https://t.co/yNsIITZVVU",Horror,70105130,2020-10-13 16:08:53
21406983,Love,"Love #thesavoy 
One day I will stop over, maybe 😭",Romance,81033200,2020-10-14 21:08:47
2664569905,After,"After spending more than 40 hours of your time with your paperwork and computer, it's time for you to embrace the w… https://t.co/m1jhzaK0n0",Romance,80244311,2020-12-18 17:01:28
284950151,TomorrowwithYou,I have set several small achievable goals for tomorrow and wallowing on twitter did not make it on the list,Romance,81167029,2020-11-30 00:19:22
284950151,TomorrowNeverDies,I have set several small achievable goals for tomorrow and wallowing on twitter did not make it on the list,Action,17016471,2020-11-30 00:19:22
284950151,TomorrowwithYou,tomorrow is like my first day really laid off and it you see me getting morose on main please just comment on my po… https://t.co/giRhYIAgdc,Romance,81167029,2020-11-30 00:19:22
284950151,TomorrowNeverDies,tomorrow is like my first day really laid off and it you see me getting morose on main please just comment on my po… https://t.co/giRhYIAgdc,Action,17016471,2020-11-30 00:19:22
41304774,Incomplete,"Incomplete list of reason I've cried in the last 24 hours
- Can't go to Target (currently) 
- Dracula rolled over,… https://t.co/98uFBX25BN",Romance,80169549,2020-10-14 21:19:07
538520492,Don,"If you're an angel
I'll go to heaven
I'll go to hell
If you are the devil
Don't you worry
I like the fire
Just back… https://t.co/9hMSsaWad9",Action,20255837,2020-11-29 05:24:54
770221159652560896,DaveChappelle,@DaveChappelle is a boss for this one take that @hbomax 🤣🤣🤣 https://t.co/Ny60GEWTBr,Comedy,80171965,2020-12-18 01:11:31
860180862,TomorrowwithYou,"Mable #greyhound has been #adopted 
After 6 miserable years in Spain being bred from she now has her #foreverhome… https://t.co/ytkMMW8Z30",Romance,81167029,2020-10-14 21:09:09
860180862,TomorrowNeverDies,"Mable #greyhound has been #adopted 
After 6 miserable years in Spain being bred from she now has her #foreverhome… https://t.co/ytkMMW8Z30",Action,17016471,2020-10-14 21:09:09
860180862,TomorrowwithYou,"Tomorrow this little poppet Meg will be coming into our care
She was at risk of being PTS even though healthy and h… https://t.co/7fX6yTnypl",Romance,81167029,2020-10-14 21:09:09
860180862,TomorrowNeverDies,"Tomorrow this little poppet Meg will be coming into our care
She was at risk of being PTS even though healthy and h… https://t.co/7fX6yTnypl",Action,17016471,2020-10-14 21:09:09
1244038554235396098,TomorrowwithYou,"tomorrow my official exam week will start, means most of my time will be me and my books. There are no au’s coming… https://t.co/fiupfD4Yh8",Romance,81167029,2020-11-29 22:48:14
1244038554235396098,TomorrowNeverDies,"tomorrow my official exam week will start, means most of my time will be me and my books. There are no au’s coming… https://t.co/fiupfD4Yh8",Action,17016471,2020-11-29 22:48:14
1244392442314592262,AmericanHeist,@senatemajldr 2 Americans are dying every MINUTE why in the HELL have you been playing game with our lives and heal… https://t.co/ONvacgG1L8,Action,80017261,2020-12-17 21:07:36
1262672667166953473,Remember,"""i remember making the fan event netflix video",Action,80022605," bro that was the most active action"""
1280669517752999936,TomorrowwithYou,"No stream tonight, been feeling tired all day so I’m gonna take it easy. Tomorrow we’ll be having a long stream and starting early!",Romance,81167029,2020-12-02 02:35:43
1280669517752999936,TomorrowNeverDies,"No stream tonight, been feeling tired all day so I’m gonna take it easy. Tomorrow we’ll be having a long stream and starting early!",Action,17016471,2020-12-02 02:35:43
1319997120775151617,Love,"“No matter what, no star is too far to reach and you never give up."" - Michael Jackson
••
@michaeljackson… https://t.co/qE7DytU3aK",Romance,81033200,2020-11-27 16:20:02
1319997120775151617,Love,"“No matter what, no star is too far to reach and you never give up."" - Michael Jackson
••
@michaeljackson… https://t.co/qE7DytU3aK",Romance,81033200,2020-12-14 21:51:05
1319997120775151617,Don,"“No matter what, no star is too far to reach and you never give up."" - Michael Jackson
••
@michaeljackson… https://t.co/qE7DytU3aK",Action,20255837,2020-11-25 16:13:31
